"STATION","NAME","DATE","DAPR","MDPR","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS","WESD","WESF","WT01","WT02","WT03","WT04","WT05","WT06","WT08","WT09","WT11"
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2022-09-06",,,"1.69",,,,"66","64",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2022-09-07",,,"0.00",,,,"75","53",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2022-09-08",,,"0.00",,,,"75","49",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2022-09-09",,,"0.00",,,,"81","48",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2022-09-10",,,"0.00",,,,"88","52",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2022-09-11",,,"0.03",,,,"78","60",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2022-09-12",,,"0.05",,,,"78","62",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2022-09-13",,,"0.31",,,,"78","62",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2022-09-14",,,"0.00",,,,"80","58",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2022-09-15",,,"0.00",,,,"72","41",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2022-09-16",,,"0.00",,,,"74","38",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2022-09-17",,,"0.00",,,,"72","36",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2022-09-18",,,"0.04",,,,"84","53",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2022-09-19",,,"0.16",,,,"70","61",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2022-09-20",,,"0.02",,,,"66","59",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2022-09-21",,,"0.02",,,,"72","58",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2022-09-22",,,"0.87",,,,"72","54",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2022-09-23",,,"0.00",,,,"62","49",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2022-09-24",,,"0.00",,,,"71","40",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2022-09-25",,,"0.01",,,,"71","39",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2022-09-26",,,"0.24",,,,"76","54",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2022-09-27",,,"0.00",,,,"75","48",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2022-09-28",,,"0.00",,,,"73","46",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2022-09-29",,,"0.00",,,,"69","40",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2022-09-30",,,"0.00",,,,"63","36",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2022-10-01",,,"0.03",,,,"60","42",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2022-10-02",,,"0.00",,,,"59","52",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2022-10-03",,,"0.00",,,,"57","53",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2022-10-04",,,"0.36",,,,"60","54",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2022-10-05",,,"0.78",,,,"60","55",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2022-10-06",,,"0.01",,,,"76","48",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2022-10-07",,,"0.00",,,,"80","48",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2022-10-08",,,"0.02",,,,"62","35",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2022-10-09",,,"0.00",,,,"64","31",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2022-10-10",,,"0.00",,,,"68","36",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2022-10-11",,,"0.00",,,,"68","35",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2022-10-12",,,"0.00",,,,"76","37",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2022-10-13",,,"1.28",,,,"71","49",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2022-10-14",,,"0.84",,,,"70","50",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2022-10-15",,,"0.00",,,,"72","42",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2022-10-16",,,"0.00",,,,"72","40",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2022-10-17",,,"0.23",,,,"62","42",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2022-10-18",,,"0.17",,,,"70","39",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2022-10-19",,,"0.00",,,,"58","33",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2022-10-20",,,"0.00",,,,"60","31",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2022-10-21",,,"0.00",,,,"67","29",,,,,"    1",,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2022-10-22",,,"0.00",,,,"70","32",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2022-10-23",,,"0.06",,,,"61","41",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2022-10-24",,,"0.21",,,,"61","53",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2022-10-25",,,"0.07",,,,"66","58",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2022-10-26",,,"0.26",,,,"67","60",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2022-10-27",,,"0.00",,,,"71","45",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2022-10-28",,,"0.00",,,,"54","35",,,,"    1",,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2022-10-29",,,"0.00",,,,"61","29",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2022-10-30",,,"0.00",,,,"70","26",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2022-10-31",,,"0.00",,,,"70","31",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2022-11-01",,,"0.08",,,,"65","47",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2022-11-02",,,"0.00",,,,"73","36",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2022-11-03",,,"0.00",,,,"70","30",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2022-11-04",,,"0.00",,,,"74","35",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2022-11-05",,,"0.00",,,,"79","50",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2022-11-06",,,"0.00",,,,"79","67",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2022-11-07",,,"0.01",,,,"79","54",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2022-11-08",,,"0.00",,,,"58","39",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2022-11-09",,,"0.00",,,,"55","25",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2022-11-10",,,"0.00",,,,"71","37",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2022-11-11",,,"0.59",,,,"73","46",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2022-11-12",,,"0.25",,,,"78","54",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2022-11-13",,,"0.10",,,,"55","41",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2022-11-14",,,"0.00",,,,"47","25",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2022-11-15",,,"0.03",,,,"46","19",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2022-11-16",,,"0.74",,,,"60","37",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2022-11-17",,,"0.00",,,,"49","36",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2022-11-18",,,"0.00",,,,"47","26",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2022-11-19",,,"0.00",,,,"46","22",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2022-11-20",,,"0.00",,,,"41","21",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2022-11-21",,,"0.00",,,,"41","20",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2022-11-22",,,"0.00",,,,"50","23",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2022-11-23",,,"0.00",,,,"53","25",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2022-11-24",,,"0.00",,,,"50","21",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2022-11-25",,,"0.01",,,,"54","31",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2022-11-26",,,"0.00",,,,"56","35",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2022-11-27",,,"0.69",,,,"60","30",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2022-11-28",,,"0.00",,,,"59","37",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2022-11-29",,,"0.00",,,,"45","23",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2022-11-30",,,"0.93",,,,"61","33",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2022-12-01",,,"0.00",,,,"44","28",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2022-12-02",,,"0.00",,,,"47","24",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2022-12-03",,,"0.29",,,,"61","31",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2022-12-04",,,"0.00",,,,"45","24",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2022-12-05",,,"0.00",,,,"51","21",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2022-12-06",,,"0.07",,,,"58","31",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2022-12-07",,,"0.79",,,,"60","50",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2022-12-08",,,"0.00",,,,"58","35",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2022-12-09",,,"0.00",,,,"49","33",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2022-12-10",,,"0.00",,,,"35","33",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2022-12-11",,,"0.08",,,,"33","27",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2022-12-12",,,"0.00",,,,"35","23",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2022-12-13",,,"0.00",,,,"43","16",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2022-12-14",,,"0.00",,,,"40","23",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2022-12-15",,,"0.11",,,,"44","31",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2022-12-16",,,"1.64",,,,"47","43",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2022-12-17",,,"0.24",,,,"46","35",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2022-12-18",,,"0.00",,,,"44","30",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2022-12-19",,,"0.00",,,,"44","25",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2022-12-20",,,"0.00",,,,"43","23",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2022-12-21",,,"0.00",,,,"41","19",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2022-12-22",,,"0.29",,,,"47","21",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2022-12-23",,,"1.60",,,,"59","19",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2022-12-24",,,"0.00",,,,"20","11",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2022-12-25",,,"0.00",,,,"29","14",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2022-12-26",,,"0.00",,,,"36","18",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2022-12-27",,,"0.00",,,,"38","18",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2022-12-28",,,"0.00",,,,"45","16",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2022-12-29",,,"0.00",,,,"58","25",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2022-12-30",,,"0.00",,,,"66","29",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2022-12-31",,,"0.40",,,,"57","34",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2023-01-01",,,"0.04",,,,"56","39",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2023-01-02",,,"0.00",,,,"53","27",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2023-01-03",,,"0.46",,,,"47","28",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2023-01-04",,,"0.34",,,,"48","41",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2023-01-05",,,"0.13",,,,"47","37",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2023-01-06",,,"0.20",,,,"38","33",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2023-01-07",,,"0.00",,,,"45","31",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2023-01-08",,,"0.00",,,,"40","23",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2023-01-09",,,"0.00",,,,"45","23",,,,"    1",,,,,,"    1",,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2023-01-10",,,"0.00",,,,"45","24",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2023-01-11",,,"0.00",,,,"37","23",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2023-01-12",,,"0.29",,,,"52","31",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2023-01-13",,,"0.51",,,,"60","41",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2023-01-14",,,"0.07",,,,"41","34",,,,"    1",,,,,,"    1",,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2023-01-15",,,"0.01",,,,"39","31",,,,,,,,,,"    1",,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2023-01-16",,,"0.10",,,,"35","32",,,,"    1",,,,,,"    1",,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2023-01-17",,,"0.02",,,,"53","25",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2023-01-18",,,"0.03",,,,"54","40",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2023-01-19",,,"0.71",,,,"43","29",,,,"    1",,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2023-01-20",,,"0.56",,,,"41","33",,,,"    1",,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2023-01-21",,,"0.00",,,,"36","31",,,,"    1",,,,,,"    1",,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2023-01-22",,,"0.25",,,,"38","31",,,,"    1",,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2023-01-23",,,"0.95",,,,"38","32",,,,"    1",,,,,,"    1",,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2023-01-24",,,"0.00",,,,"39","28",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2023-01-25",,,"0.38",,,,"47","26",,,,"    1",,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2023-01-26",,,"0.98",,,,"58","37",,,,"    1",,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2023-01-27",,,"0.00",,,,"44","28",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2023-01-28",,,"0.00",,,,"52","26",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2023-01-29",,,"0.00",,,,"53","31",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2023-01-30",,,"0.00",,,,"54","32",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2023-01-31",,,"0.08",,,,"42","25",,,,"    1",,,,,,"    1",,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2023-02-01",,,"0.00",,,,"34","20",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2023-02-02",,,"0.00",,,,"40","20",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2023-02-03",,,"0.00",,,,"34","-6",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2023-02-04",,,"0.00",,,,"18","-8",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2023-02-05",,,"0.00",,,,"53","18",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2023-02-06",,,"0.00",,,,"51","28",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2023-02-07",,,"0.01",,,,"36","26",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2023-02-08",,,"0.00",,,,"50","28",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2023-02-09",,,"0.00",,,,"51","23",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2023-02-10",,,"0.00",,,,"65","42",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2023-02-11",,,"0.00",,,,"47","24",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2023-02-12",,,"0.00",,,,"52","21",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2023-02-13",,,"0.00",,,,"46","31",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2023-02-14",,,"0.00",,,,"54","25",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2023-02-15",,,"0.00",,,,"60","25",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2023-02-16",,,"0.00",,,,"65","46",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2023-02-17",,,"0.10",,,,"61","27",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2023-02-18",,,"0.00",,,,"42","23",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2023-02-19",,,"0.00",,,,"49","26",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2023-02-20",,,"0.00",,,,"64","38",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2023-02-21",,,"0.25",,,,"46","35",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2023-02-22",,,"0.23",,,,"46","29",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2023-02-23",,,"0.62",,,,"36","28",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2023-02-24",,,"0.01",,,,"38","20",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2023-02-25",,,"0.01",,,,"23","13",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2023-02-26",,,"0.00",,,,"39","20",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2023-02-27",,,"0.00",,,,"36","22",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2023-02-28",,,"0.35",,,,"38","29",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2023-03-01",,,"0.00",,,,"47","24",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2023-03-02",,,"0.31",,,,"47","38",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2023-03-03",,,"0.00",,,,"48","30",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2023-03-04",,,"0.74",,,,"39","33",,,,"    1",,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2023-03-05",,,"0.00",,,,"46","28",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2023-03-06",,,"0.00",,,,"51","35",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2023-03-07",,,"0.00",,,,"44","31",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2023-03-08",,,"0.00",,,,"50","32",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2023-03-09",,,"0.00",,,,"53","36",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2023-03-10",,,"0.00",,,,"54","25",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2023-03-11",,,"0.11",,,,"42","33",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2023-03-12",,,"0.00",,,,"46","31",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2023-03-13",,,"0.48",,,,"45","32",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2023-03-14",,,"2.90",,,,"43","35",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2023-03-15",,,"0.00",,,,"46","36",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2023-03-16",,,"0.00",,,,"52","35",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2023-03-17",,,"0.00",,,,"56","34",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2023-03-18",,,"0.01",,,,"55","33",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2023-03-19",,,"0.00",,,,"41","31",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2023-03-20",,,"0.00",,,,"55","28",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2023-03-21",,,"0.00",,,,"61","29",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2023-03-22",,,"0.00",,,,"58","31",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2023-03-23",,,"0.01",,,,"64","47",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2023-03-24",,,"0.00",,,,"55","40",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2023-03-25",,,"0.13",,,,"43","28",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2023-03-26",,,"0.00",,,,"61","37",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2023-03-27",,,"0.40",,,,"62","28",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2023-03-28",,,"0.23",,,,"49","30",,,,"    1",,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2023-03-29",,,"0.00",,,,"55","25",,,,,"    1",,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2023-03-30",,,"0.00",,,,"44","32",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2023-03-31",,,"0.11",,,,"55","23",,,,"    1",,,,,,"    1",,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2023-04-01",,,"0.36",,,,"64","42",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2023-04-02",,,"0.00",,,,"56","27",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2023-04-03",,,"0.00",,,,"55","23",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2023-04-04",,,"0.00",,,,"67","39",,,,,,,,,,,,
"USW00054704","NORWOOD MEMORIAL AIRPORT, MA US","2023-04-05",,,"0.00",,,,"51","41",,,,,,,,,,,,
